# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_2696_rvs	UNK:s_3297_s_3428_s_3450_s_3694;UNK:s_3311	1-acylglycerophosphocholine (16:0);cardiolipin (1-18:1, 2-18:1, 3-18:1, 4-16:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2697_fwd	MNXM69413;UNK:s_3281	phosphatidylcholine (1-16:1, 2-18:1);monolysocardiolipin (2-18:1, 3-18:1, 4-16:1)	PC(16:1(9Z)/P-18:1(9Z));	CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89668;	1.9178;
r_2697_rvs	UNK:s_3299_s_3429_s_3453_s_3696;UNK:s_3311	1-acylglycerophosphocholine (16:1);cardiolipin (1-18:1, 2-18:1, 3-18:1, 4-16:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2698_fwd	MNXM69594;UNK:s_3281	phosphatidylcholine (1-18:0, 2-18:1);monolysocardiolipin (2-18:1, 3-18:1, 4-16:1)	PC(18:0/P-18:1(9Z));	CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCC\C=C/CCCCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89679;	1.5691;
r_2698_rvs	UNK:s_3301_s_3430_s_3455_s_3698;UNK:s_3311	1-acylglycerophosphocholine (18:0);cardiolipin (1-18:1, 2-18:1, 3-18:1, 4-16:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2699_fwd	MNXM71112;UNK:s_3281	phosphatidylcholine (1-18:1, 2-18:1);monolysocardiolipin (2-18:1, 3-18:1, 4-16:1)	PC(P-18:1(9Z)/18:1(9Z));	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](CO\C=C/CCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89504;	1.9574;
r_2699_rvs	UNK:s_3303_s_3431_s_3457_s_3700;UNK:s_3311	1-acylglycerophosphocholine (18:1);cardiolipin (1-18:1, 2-18:1, 3-18:1, 4-16:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2700_fwd	MNXM588721;UNK:s_3282	phosphatidylcholine (1-16:0, 2-16:1);monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)	phosphatidylcholine (16:0/16:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134592;	#;
r_2700_rvs	UNK:s_3268;UNK:s_3297_s_3428_s_3450_s_3694	cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (16:0)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2701_fwd	MNXM588730;UNK:s_3282	phosphatidylcholine (1-16:1, 2-16:1);monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)	phosphatidylcholine (16:1/16:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134637;	#;
r_2701_rvs	UNK:s_3268;UNK:s_3299_s_3429_s_3453_s_3696	cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (16:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2702_fwd	MNXM71041;UNK:s_3282	phosphatidylcholine (1-18:0, 2-16:1);monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)	PC(P-18:0/16:1(9Z));	CCCCCCCCCCCCCCCC\C=C/OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89972;	1.6654;
r_2702_rvs	UNK:s_3268;UNK:s_3301_s_3430_s_3455_s_3698	cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (18:0)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2703_fwd	MNXM71109;UNK:s_3282	phosphatidylcholine (1-18:1, 2-16:1);monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)	PC(P-18:1(9Z)/16:1(9Z));	CCCCCCCC\C=C/CCCCCC\C=C/OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89506;	2.0007;
r_2703_rvs	UNK:s_3268;UNK:s_3303_s_3431_s_3457_s_3700	cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-18:1);1-acylglycerophosphocholine (18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2704_fwd	MNXM588723;UNK:s_3282	phosphatidylcholine (1-16:0, 2-18:1);monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)	phosphatidylcholine (16:0/18:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134594;	#;
r_2704_rvs	UNK:s_3297_s_3428_s_3450_s_3694;UNK:s_3312	1-acylglycerophosphocholine (16:0);cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2705_fwd	MNXM69413;UNK:s_3282	phosphatidylcholine (1-16:1, 2-18:1);monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)	PC(16:1(9Z)/P-18:1(9Z));	CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89668;	1.9178;
r_2705_rvs	UNK:s_3299_s_3429_s_3453_s_3696;UNK:s_3312	1-acylglycerophosphocholine (16:1);cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2706_fwd	MNXM69594;UNK:s_3282	phosphatidylcholine (1-18:0, 2-18:1);monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)	PC(18:0/P-18:1(9Z));	CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCC\C=C/CCCCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89679;	1.5691;
r_2706_rvs	UNK:s_3301_s_3430_s_3455_s_3698;UNK:s_3312	1-acylglycerophosphocholine (18:0);cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2707_fwd	MNXM71112;UNK:s_3282	phosphatidylcholine (1-18:1, 2-18:1);monolysocardiolipin (2-18:1, 3-16:0, 4-18:1)	PC(P-18:1(9Z)/18:1(9Z));	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](CO\C=C/CCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89504;	1.9574;
r_2707_rvs	UNK:s_3303_s_3431_s_3457_s_3700;UNK:s_3312	1-acylglycerophosphocholine (18:1);cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2708_fwd	MNXM588721;UNK:s_3283	phosphatidylcholine (1-16:0, 2-16:1);monolysocardiolipin (2-18:1, 3-16:1, 4-18:1)	phosphatidylcholine (16:0/16:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134592;	#;
r_2708_rvs	UNK:s_3269;UNK:s_3297_s_3428_s_3450_s_3694	cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1);1-acylglycerophosphocholine (16:0)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2709_fwd	MNXM588730;UNK:s_3283	phosphatidylcholine (1-16:1, 2-16:1);monolysocardiolipin (2-18:1, 3-16:1, 4-18:1)	phosphatidylcholine (16:1/16:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134637;	#;
r_2709_rvs	UNK:s_3269;UNK:s_3299_s_3429_s_3453_s_3696	cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1);1-acylglycerophosphocholine (16:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2710_fwd	MNXM71041;UNK:s_3283	phosphatidylcholine (1-18:0, 2-16:1);monolysocardiolipin (2-18:1, 3-16:1, 4-18:1)	PC(P-18:0/16:1(9Z));	CCCCCCCCCCCCCCCC\C=C/OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89972;	1.6654;
r_2710_rvs	UNK:s_3269;UNK:s_3301_s_3430_s_3455_s_3698	cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1);1-acylglycerophosphocholine (18:0)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2711_fwd	MNXM71109;UNK:s_3283	phosphatidylcholine (1-18:1, 2-16:1);monolysocardiolipin (2-18:1, 3-16:1, 4-18:1)	PC(P-18:1(9Z)/16:1(9Z));	CCCCCCCC\C=C/CCCCCC\C=C/OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89506;	2.0007;
r_2711_rvs	UNK:s_3269;UNK:s_3303_s_3431_s_3457_s_3700	cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1);1-acylglycerophosphocholine (18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2712_fwd	MNXM588723;UNK:s_3283	phosphatidylcholine (1-16:0, 2-18:1);monolysocardiolipin (2-18:1, 3-16:1, 4-18:1)	phosphatidylcholine (16:0/18:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134594;	#;
r_2712_rvs	UNK:s_3297_s_3428_s_3450_s_3694;UNK:s_3313	1-acylglycerophosphocholine (16:0);cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2713_fwd	MNXM69413;UNK:s_3283	phosphatidylcholine (1-16:1, 2-18:1);monolysocardiolipin (2-18:1, 3-16:1, 4-18:1)	PC(16:1(9Z)/P-18:1(9Z));	CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89668;	1.9178;
r_2713_rvs	UNK:s_3299_s_3429_s_3453_s_3696;UNK:s_3313	1-acylglycerophosphocholine (16:1);cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2714_fwd	MNXM69594;UNK:s_3283	phosphatidylcholine (1-18:0, 2-18:1);monolysocardiolipin (2-18:1, 3-16:1, 4-18:1)	PC(18:0/P-18:1(9Z));	CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCC\C=C/CCCCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89679;	1.5691;
r_2714_rvs	UNK:s_3301_s_3430_s_3455_s_3698;UNK:s_3313	1-acylglycerophosphocholine (18:0);cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2715_fwd	MNXM71112;UNK:s_3283	phosphatidylcholine (1-18:1, 2-18:1);monolysocardiolipin (2-18:1, 3-16:1, 4-18:1)	PC(P-18:1(9Z)/18:1(9Z));	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](CO\C=C/CCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89504;	1.9574;
r_2715_rvs	UNK:s_3303_s_3431_s_3457_s_3700;UNK:s_3313	1-acylglycerophosphocholine (18:1);cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2716_fwd	MNXM588721;UNK:s_3284	phosphatidylcholine (1-16:0, 2-16:1);monolysocardiolipin (1-16:0, 2-16:1, 4-16:1)	phosphatidylcholine (16:0/16:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134592;	#;
r_2716_rvs	UNK:s_3235;UNK:s_3297_s_3428_s_3450_s_3694	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (16:0)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2717_fwd	MNXM588730;UNK:s_3284	phosphatidylcholine (1-16:1, 2-16:1);monolysocardiolipin (1-16:0, 2-16:1, 4-16:1)	phosphatidylcholine (16:1/16:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134637;	#;
r_2717_rvs	UNK:s_3235;UNK:s_3299_s_3429_s_3453_s_3696	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (16:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2718_fwd	MNXM71041;UNK:s_3284	phosphatidylcholine (1-18:0, 2-16:1);monolysocardiolipin (1-16:0, 2-16:1, 4-16:1)	PC(P-18:0/16:1(9Z));	CCCCCCCCCCCCCCCC\C=C/OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89972;	1.6654;
r_2718_rvs	UNK:s_3235;UNK:s_3301_s_3430_s_3455_s_3698	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (18:0)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2719_fwd	MNXM71109;UNK:s_3284	phosphatidylcholine (1-18:1, 2-16:1);monolysocardiolipin (1-16:0, 2-16:1, 4-16:1)	PC(P-18:1(9Z)/16:1(9Z));	CCCCCCCC\C=C/CCCCCC\C=C/OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89506;	2.0007;
r_2719_rvs	UNK:s_3235;UNK:s_3303_s_3431_s_3457_s_3700	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2720_fwd	MNXM588723;UNK:s_3284	phosphatidylcholine (1-16:0, 2-18:1);monolysocardiolipin (1-16:0, 2-16:1, 4-16:1)	phosphatidylcholine (16:0/18:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134594;	#;
r_2720_rvs	UNK:s_3237;UNK:s_3297_s_3428_s_3450_s_3694	cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (16:0)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2721_fwd	MNXM69413;UNK:s_3284	phosphatidylcholine (1-16:1, 2-18:1);monolysocardiolipin (1-16:0, 2-16:1, 4-16:1)	PC(16:1(9Z)/P-18:1(9Z));	CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89668;	1.9178;
r_2721_rvs	UNK:s_3237;UNK:s_3299_s_3429_s_3453_s_3696	cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (16:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2722_fwd	MNXM69594;UNK:s_3284	phosphatidylcholine (1-18:0, 2-18:1);monolysocardiolipin (1-16:0, 2-16:1, 4-16:1)	PC(18:0/P-18:1(9Z));	CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCC\C=C/CCCCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89679;	1.5691;
r_2722_rvs	UNK:s_3237;UNK:s_3301_s_3430_s_3455_s_3698	cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (18:0)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2723_fwd	MNXM71112;UNK:s_3284	phosphatidylcholine (1-18:1, 2-18:1);monolysocardiolipin (1-16:0, 2-16:1, 4-16:1)	PC(P-18:1(9Z)/18:1(9Z));	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](CO\C=C/CCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89504;	1.9574;
r_2723_rvs	UNK:s_3237;UNK:s_3303_s_3431_s_3457_s_3700	cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1);1-acylglycerophosphocholine (18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2724_fwd	MNXM588721;UNK:s_3285	phosphatidylcholine (1-16:0, 2-16:1);monolysocardiolipin (1-16:0, 2-16:1, 4-18:1)	phosphatidylcholine (16:0/16:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134592;	#;
r_2724_rvs	UNK:s_3239;UNK:s_3297_s_3428_s_3450_s_3694	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1);1-acylglycerophosphocholine (16:0)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2725_fwd	MNXM588730;UNK:s_3285	phosphatidylcholine (1-16:1, 2-16:1);monolysocardiolipin (1-16:0, 2-16:1, 4-18:1)	phosphatidylcholine (16:1/16:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134637;	#;
r_2725_rvs	UNK:s_3239;UNK:s_3299_s_3429_s_3453_s_3696	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1);1-acylglycerophosphocholine (16:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2726_fwd	MNXM71041;UNK:s_3285	phosphatidylcholine (1-18:0, 2-16:1);monolysocardiolipin (1-16:0, 2-16:1, 4-18:1)	PC(P-18:0/16:1(9Z));	CCCCCCCCCCCCCCCC\C=C/OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89972;	1.6654;
r_2726_rvs	UNK:s_3239;UNK:s_3301_s_3430_s_3455_s_3698	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1);1-acylglycerophosphocholine (18:0)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2727_fwd	MNXM71109;UNK:s_3285	phosphatidylcholine (1-18:1, 2-16:1);monolysocardiolipin (1-16:0, 2-16:1, 4-18:1)	PC(P-18:1(9Z)/16:1(9Z));	CCCCCCCC\C=C/CCCCCC\C=C/OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89506;	2.0007;
r_2727_rvs	UNK:s_3239;UNK:s_3303_s_3431_s_3457_s_3700	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1);1-acylglycerophosphocholine (18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2728_fwd	MNXM588723;UNK:s_3285	phosphatidylcholine (1-16:0, 2-18:1);monolysocardiolipin (1-16:0, 2-16:1, 4-18:1)	phosphatidylcholine (16:0/18:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134594;	#;
r_2728_rvs	UNK:s_3297_s_3428_s_3450_s_3694;UNK:s_3314	1-acylglycerophosphocholine (16:0);cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2729_fwd	MNXM69413;UNK:s_3285	phosphatidylcholine (1-16:1, 2-18:1);monolysocardiolipin (1-16:0, 2-16:1, 4-18:1)	PC(16:1(9Z)/P-18:1(9Z));	CCCCCCCC\C=C/CCCCCC\C=C/OC(COC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89668;	1.9178;
r_2729_rvs	UNK:s_3299_s_3429_s_3453_s_3696;UNK:s_3314	1-acylglycerophosphocholine (16:1);cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2730_fwd	MNXM69594;UNK:s_3285	phosphatidylcholine (1-18:0, 2-18:1);monolysocardiolipin (1-16:0, 2-16:1, 4-18:1)	PC(18:0/P-18:1(9Z));	CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)O\C=C/CCCCCC\C=C/CCCCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89679;	1.5691;
r_2730_rvs	UNK:s_3301_s_3430_s_3455_s_3698;UNK:s_3314	1-acylglycerophosphocholine (18:0);cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2731_fwd	MNXM71112;UNK:s_3285	phosphatidylcholine (1-18:1, 2-18:1);monolysocardiolipin (1-16:0, 2-16:1, 4-18:1)	PC(P-18:1(9Z)/18:1(9Z));	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](CO\C=C/CCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89504;	1.9574;
r_2731_rvs	UNK:s_3303_s_3431_s_3457_s_3700;UNK:s_3314	1-acylglycerophosphocholine (18:1);cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1)	;	;	yHMPu5000035707_Candida_heveicola@Seq_1096	;	;
r_2732_fwd	MNXM588721;UNK:s_3286	phosphatidylcholine (1-16:0, 2-16:1);monolysocardiolipin (1-16:1, 2-16:1, 4-16:1)	phosphatidylcholine (16:0/16:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134592;	#;
r_2732_rvs	MNXM736307;UNK:s_3297_s_3428_s_3450_s_3694	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (16:0)	tetrahexadec-9-enoyl cardiolipin;	CCCCCCC=CCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCC(O)COP(O)(=O)OC[C@@H](COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:104873;	2.1973;
r_2733_fwd	MNXM588730;UNK:s_3286	phosphatidylcholine (1-16:1, 2-16:1);monolysocardiolipin (1-16:1, 2-16:1, 4-16:1)	phosphatidylcholine (16:1/16:1);	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:134637;	#;
r_2733_rvs	MNXM736307;UNK:s_3299_s_3429_s_3453_s_3696	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (16:1)	tetrahexadec-9-enoyl cardiolipin;	CCCCCCC=CCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCC(O)COP(O)(=O)OC[C@@H](COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:104873;	2.1973;
r_2734_fwd	MNXM71041;UNK:s_3286	phosphatidylcholine (1-18:0, 2-16:1);monolysocardiolipin (1-16:1, 2-16:1, 4-16:1)	PC(P-18:0/16:1(9Z));	CCCCCCCCCCCCCCCC\C=C/OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89972;	1.6654;
r_2734_rvs	MNXM736307;UNK:s_3301_s_3430_s_3455_s_3698	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (18:0)	tetrahexadec-9-enoyl cardiolipin;	CCCCCCC=CCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCC(O)COP(O)(=O)OC[C@@H](COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:104873;	2.1973;
r_2735_fwd	MNXM71109;UNK:s_3286	phosphatidylcholine (1-18:1, 2-16:1);monolysocardiolipin (1-16:1, 2-16:1, 4-16:1)	PC(P-18:1(9Z)/16:1(9Z));	CCCCCCCC\C=C/CCCCCC\C=C/OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:89506;	2.0007;
r_2735_rvs	MNXM736307;UNK:s_3303_s_3431_s_3457_s_3700	cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1);1-acylglycerophosphocholine (18:1)	tetrahexadec-9-enoyl cardiolipin;	CCCCCCC=CCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCC(O)COP(O)(=O)OC[C@@H](COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC;	yHMPu5000035707_Candida_heveicola@Seq_1096	chebi:104873;	2.1973;
